,fecha,titulo,descripcion
196,20/02/2020,Testimonio de inseguridad: ‘Dos hombres con pistolas asaltaron en mi restaurante la noche del 14 de febrero’,"A las 23:30 del viernes 14 de febrero del 2020, el restaurante de Christian (nombre protegido), ubicado en la Whimper y Diego de Almagro, norte de Quito, fue asaltado. Le robaron USD 300 y se llevaron las pertenencias de los clientes que se encontraban allí. También maniataron a los empleados del local."
197,18/02/2020,"Dos asaltos, en menos de una semana, a un mismo local comercial en el sur de Quito se registraron en video","Momentos de tensión vivió Andrea (nombre protegido) luego de que delincuentes ingresaron dos veces a su local comercial, ubicado en El Camal, sur de Quito, para robar. La primera vez, un delincuente no alcanzó a llevarse el dinero. La segunda la agredieron físicamente y le arrebataron USD 550."
198,18/02/2020,Mujer fue asaltada en su negocio dos veces en una semana,"Momentos de tensión vivió Andrea (nombre protegido) luego de que delincuentes ingresaron dos veces a su local comercial, ubicado en El Camal, sur de Quito, para robar. La primera vez, un delincuente no alcanzó a llevarse el dinero. La segunda la agredieron físicamente y le arrebataron USD 550."
199,08/02/2020,Testigos narraron los hechos del asalto violento en el que Mariana Granja fue asesinada,"Testigos, peritos y agentes de Criminalística hicieron la reconstrucción de los hechos del asalto en el que Mariana Granja fue atacada con disparos, en los exteriores de un centro comercial del norte de Quito. Los uniformados cerraron el tránsito en la avenida Amazonas para recrear el momento en el que la mujer fue asesinada por un joven."
200,04/02/2020,"Policía tras crimen de Mariana Granja: ‘Son amenazas nuevas, producto de este flujo inusual de ciudadanos’","""Lamentamos muchísimo lo que sucedió el día sábado. Una persona fue víctima de una agresión alevosa de un delincuente extranjero y eso nos evidencia los riesgos a los que los ciudadanos estamos expuestos, porque esto es un tema de todos"", señaló Patricio Carrillo, comandante general de la Policía Nacional, en referencia al crimen de Mariana Granja, de 68 años, asesinada en un asalto en la av. Amazonas, frente a un centro comercial del norte de Quito, pasadas las 13:30 del 1 de febrero del 2020."
201,04/02/2020,"Tres días después del crimen de Mariana Granja, la Policía ejecutó controles migratorios en el norte Quito","El operativo inició a las 10:20 en el sector del parque La Carolina, en el norte de Quito. 22 policías recorrieron en motos y en un patrullero las calles de este sector durante la mañana de este martes 4 de febrero del 2020."
202,02/02/2020,"Mujer de 68 años asesinada en un asalto en Quito, hacía voluntariado con los niños con cáncer","Mariana trabajó 15 años como voluntaria en la Fundación Cecilia Rivadeneira. Era quien acompañaba a los niños con cáncer a sus terapias y quien consolaba a las madres que perdían a sus hijos en la batalla; era formadora de voluntarios y participada de todas las colectas públicas, juegos, viajes y cualquier iniciativa que implicara servir a los demás."
203,01/02/2020,Mujer de 68 años murió en un aparente asalto en el norte de Quito,Una mujer de 68 años murió este sábado 1 de febrero del 2020 como consecuencia de las heridas de bala que sufrió cerca de un centro comercial ubicado en el norte de Quito.
204,01/02/2020,Una adulta mayor murió disparada en un asalto frente a centro comercial del norte de Quito,"Una mujer murió por impactos de bala tras un intento de asalto, que se registró a las 13:30 de este sábado 1 de febrero del 2020. El hecho ocurrió cerca de un centro comercial ubicado en las avenidas Amazonas y Naciones Unidas, en el norte de Quito. Así lo confirmó, Fausto Salinas, comandante de la Policía Nacional de Quito."
205,30/01/2020,Dos sospechosos implicados en el robo de un computador portátil fueron detenidos en Pelileo,"La Policía Nacional investiga a Ernesto V., y Jhon P., implicados en el asalto a un pasajero de bus de una cooperativa de transporte interprovincial este jueves 30 de enero del 2020. El hecho ocurrió en el sector de Guadalupe, en la vía Baños-Pelileo."
206,29/01/2020,Video de seguridad capta asalto a pasajeros de bus en Guayaquil,Dos hombres se subieron a una unidad de transporte público en Guayaquil a las 18:13 de este martes 28 de enero del 2020. Segundos después arrebataron las pertenencias de los pasajeros amenazándolos con armas de fuego. Todo quedó grabado en el video de seguridad de la unidad.
207,29/01/2020,"Cámara en el interior de bus registra asalto en Portete, suroeste de Guayaquil","En las imágenes se observa a un joven subirse a la unidad de transporte publico en Guayaquil, pagar su pasaje y ubicarse en la parte posterior del bus. Tras de este se sube otra persona que paga también el pasaje al conductor."
208,24/01/2020,Carolina: ‘Los ladrones me golpearon contra el piso para robarme la cartera’,"A Carolina (nombre protegido) la agredieron tras bajarse del bus en la parada del Cebollar de Cumbayá, en el oriente de Quito. El hecho ocurrió ayer, jueves 23 de enero del 2020. A continuación su testimonio:"
209,14/01/2020,"Video registra asalto con arma de fuego en Ponceano, norte de Quito",En las imágenes se observa que un hombre se baja de un vehículo y les arrebata las mochilas a dos jóvenes que ingresan a una vivienda. Las víctimas se arrojan al piso asustadas mientras él huye del lugar. Finalmente se sube al vehículo y escapa en alta velocidad.
210,14/01/2020,‘Mi estación de combustibles en el valle de Los Chillos ha sido asaltada tres veces’,"Tania (nombre protegido) es la propietaria de una estación de combustibles de Conocoto, en el valle de Los Chillos. Desde el 2017, su negocio ha sufrido tres asaltos. El último ocurrió a las 05:10 del miércoles 8 de enero del 2020. A continuación su testimonio:"
211,12/01/2020,Un joven venezolano recibió un disparo al tratar de impedir un asalto en Quito; la Policía detuvo a dos sospechosos,"Dos hombres fueron apresados por la Policía Nacional el sábado 11 de enero del 2020, en las calles Antonio Ante y Andrés Farget, sector del parque La Alameda (centro de Quito)."
212,11/01/2020,"Martín, víctima de la inseguridad: ‘Tres hombres se bajaron de un vehículo para asaltarme en Solanda’","Testimonio de Martín C., quien fue víctima de un asalto violento la mañana del 1 de enero del 2020 en el sector de Solanda, sur de Quito. Han pasado más de 10 días de ese incidente y él todavía se recupera de los golpes que le propinaron tres desconocidos en su ojo."
213,09/01/2020,Video registró asalto a estudiantes en Quito; vecinos reclaman seguridad,"Agentes de la Policía Nacional patrullaban la mañana de este jueves 9 de enero del 2020 por las calles Huaynapalcón, Quisquis y Jacinto Collaguazo en La Magdalena, sur de Quito."
214,09/01/2020,Dos estudiantes sufrieron un asalto en el sur de Quito; el hecho quedó registrado en video,"Dos colegialas fueron víctimas de la inseguridad a las 06:31 de ayer, miércoles 8 de enero. Ese hecho fue captado por las cámaras de seguridad de una vivienda del sector, cuyo video luego se difundió de forma masiva en las redes sociales."
215,01/01/2020,Asalto dejó una persona muerta y otra herida en el sur de Quito,"Dos desconocidos que portaban armas de fuego asaltaron un local de productos cárnicos, ubicado en el sector de Guamaní, en el sur de Quito. El hecho ocurrió la tarde del 30 de diciembre del 2019. Como resultado, una persona, de 57 años, murió y otra, de 32, presentó heridas de bala."
216,27/12/2019,"Cuatro heridos tras el ataque con metralletas a un blindado en Carcelén, norte de Quito","Los vecinos de Carcelén, en el norte de Quito, escucharon disparos la tarde de este viernes 27 de diciembre del 2019. Las primeras versiones dicen que un vehículo blindado que transportaba dinero fue sorprendido por integrantes de un grupo de sospechosos que se trasladaban en carros y en motocicletas."
217,25/12/2019,‘Papá Noel’ roba un banco y arroja el dinero a transeúntes gritando !Feliz Navidad!,"Un hombre de barba blanca robó un banco dos días antes de Navidad, pero en lugar de guardar el motín, lo arrojó al aire deseando a los transeúntes una feliz Navidad en Colorado Springs, informaron medios estadounidenses."
218,23/12/2019,"Venezuela vincula a Colombia, Perú, Ecuador y Brasil con ataque a un cuartel","El ministro de Información de Venezuela, Jorge Rodríguez, dijo este lunes 23 de diciembre del 2019 que Colombia, Perú, Ecuador y Brasil facilitaron los movimientos del grupo armado responsable del ataque del domingo 22 a un fuerte militar en el sur del país, una acción que, aseguró, encabezan los líderes opositores Leopoldo López y Juan Guaidó."
219,18/12/2019,Video registra asalto de armados a una camioneta en el norte de Quito,"Dos hombres armados, a bordo de una moto, fueron captados cuando amenazaban con pistolas a las personas que circulaban en una camioneta en el norte de Quito. Los sospechosos huyeron del lugar, tras despojar de implementos a los ocupantes del automotor. La Policía informó que investiga el hecho. Video: Redes sociales"
220,17/12/2019,Armados interceptaron a una mujer en el norte de Quito; robaron a un equipo de seguridad,Un video que el martes 17 de diciembre del 2019 comenzó a circular en las redes sociales muestra cómo personas armadas interceptaron a una mujer en el norte de Quito y robaron incluso al equipo de seguridad que la acompañaba.
221,13/12/2019,Dos policías en servicio activo pertenecían a banda desarticulada,La Policía Nacional desarticuló una organización delictiva dedicada el robo a comercios en la provincia del Guayas y en la que participaban dos miembros en servicio activo de la institución.
222,07/12/2019,Alerta por la extrema violencia en asaltos,"En la pequeña tienda aún hay tensión. Tres meses después de que fueran asaltados, sus dueños recuerdan lo ocurrido la noche del 22 de septiembre del 2019, cuando dos personas armadas ingresaron dando gritos y se llevaron USD 5 000."
223,06/12/2019,"Un joven ecuatoriano muere en tiroteo, tras ser tomado como rehén durante un asalto a una joyería en Florida, EE.UU.","Dos hombres armados que asaltaron una joyería huyeron de la escena del crimen en un camión de correos robado, llevándose consigo al conductor como rehén, de nacionalidad ecuatoriana. Momentos después se inició una persecución policial a alta velocidad que terminó en un tiroteo mortal, dijeron las autoridades de Florida el jueves 6 de diciembre del 2019."
224,03/12/2019,Armados asaltan a 23 personas cuando hacían deporte en zona turística cerca de Bogotá,"Un grupo de 23 personas, entre ellos ocho niños, fueron asaltados en el desierto de Sabrinsky, ubicado en el Municipio de Mosquera, a 25 kilómetros de Bogotá, por armados que despojaron de sus pertenencias, informaron este martes 3 de diciembre del 2019 los afectados."
225,02/12/2019,Miembro de la agrupación argentina Miranda! fue apuñalado en un asalto,"El músico Gabriel Lucena, bajista de la reconocida agrupación Miranda!, sufrió un asalto y fue apuñalado en la zona abdominal la noche del sábado 30 de noviembre del 2019 en la ciudad de Arica, en Chile. De acuerdo con información de la Policía de Investigaciones de Chile (PDI), el artista se encuentra estable y fuera de peligro vital."
226,28/11/2019,"Un fallecido y un herido por asaltos de armados en San Carlos, norte de Quito","Una persona murió y otra se encuentra hospitalizada luego de ser víctimas de dos asaltos supuestamente perpetrados por dos jóvenes armados, en el sector de San Carlos, norte de Quito. Los sospechosos son procesados por el delito de robo con muerte."
227,27/11/2019,Prisión para dos detenidos que intentaron asaltar restaurante donde estaba Fiscal General,Un juez de la Unidad de Flagrancia dictó orden de prisión preventiva en contra de dos personas detenidas ayer 26 de noviembre. La información fue confirmada hoy 27 de noviembre del 2019 por la Fiscalía General del Estado.
228,26/11/2019,Armados asaltan restaurante en el norte de Quito; la fiscal Diana Salazar se encontraba en el lugar,"La Fiscalía informó que la tarde de este martes 26 de noviembre del 2019 se produjo un asalto en un restaurante en Quito. La fiscal general del Estado, Diana Salazar, se encontraba en el lugar."
229,22/11/2019,Hombre que asaltó un banco en Florida recrimina al cajero por darle más de lo que pedía,"Un hombre de 73 años que vestido con una camiseta de Trump asaltó un banco en Boca Ratón (Florida) le recriminó al cajero que le quisiera dar más dinero del que pedía y solo se llevó la cantidad requerida, informaron medios locales el jueves 21 de noviembre del 2019."
230,21/11/2019,‘Un hombre me amenazó con un cuchillo para robarme el teléfono en el bus’,"Karina (nombre protegido) es una empleada pública que sufrió un asalto mientras se movilizaba en un bus con dirección a La Marín, en el centro de Quito. Recuerda que al mediodía del martes 12 de noviembre del 2019, un desconocido se subió a la unidad de transporte, a la altura del sector de San Blas, y le arrebató su teléfono celular con un cuchillo."
231,20/11/2019,Sentencian a hombre que utilizaba a niños para robar en el centro de Quito,"Una estudiante universitaria fue víctima de robo en el sector de La Marín, centro de Quito, y se percató del modus operandi de Jorge William P. El hombre fue sentenciado a seis años y ocho meses de prisión por el delito de robo, informó la Fiscalía este miércoles 20 de noviembre del 2019."
232,19/11/2019,"Asaltante vulneró la cerca eléctrica de seguridad para ingresar a un conjunto residencial, en Conocoto","La Policía Nacional apresó a un hombre la mañana del domingo 17 de noviembre del 2019 en la parroquia de Conocoto, en el oriente de Quito. El sospechoso es investigado por ingresar a un conjunto residencial para llevarse electrodomésticos de una vivienda."
233,18/11/2019,Cuatro hombres asaltan una gasolinera en Sangolquí,"Imágenes registradas por una cámara de seguridad muestran un asalto a una gasolinera en Sangolquí. En el video se observa a cuatro hombres acercarse caminando a la estación de servicio el viernes 15 de noviembre de 2019, 18:26. Ellos cometen el asalto en menos de un minuto"
234,18/11/2019,"Testimonio de inseguridad: ‘Le lloraba al ladrón para que no me apuñale en mi auto, en Conocoto’","El conductor Armando R., de 35 años, fue víctima de un asalto la madrugada de este lunes 18 de noviembre del 2019, en Conocoto, una parroquia ubicada en el oriente de Quito. Durante el atraco, un desconocido lo apuñaló y huyó con el vehículo que utiliza para trabajar como taxi ejecutivo. Horas después del incidente, la Policía Nacional apresó al sospechoso y recuperó el carro."
235,18/11/2019,Video graba asalto a una gasolinera en Sangolquí,"Imágenes registradas por una cámara de seguridad muestran un asalto a una gasolinera en Sangolquí. En el video se observa a cuatro hombres acercarse caminando a la estación de servicio el viernes 15 de noviembre de 2019, a las 18:26. Ellos cometen el asalto en menos de un minuto"
236,17/11/2019,Policía detiene a sospechoso de asalto con explosivos a un banco de Naranjal,"La Policía confirmó el sábado 16 de noviembre del 2019 la detención de un sospechoso por el ataque con explosivos a una agencia bancaria en Naranjal, un hecho que se produjo el pasado 30 de agosto del 2019 en ese cantón de la provincia del Guayas."
237,14/11/2019,Presuntos asaltantes de entidades bancarias fueron detenidos en Quito,"Un grupo de siete hombres y dos mujeres fue detenido cuando supuestamente perpetraba un asalto a una entidad bancaria en las calles S47 D y Quitumbe Ñan, en el sur de Quito. Con armas de fuego y amenazas, los sospechosos agredieron al personal y sometieron a las personas que estaban en ese momento en el lugar. Luego de tomar el dinero de los depositantes, y el que lograron arrebatar a los cajeros, abandonaron el sitio en motocicletas, según la Policía. El hecho se registró ayer, 13 de noviembre de 2019."
238,14/11/2019,"Testimonio: ‘Un desconocido asaltó a los pasajeros del bus en el que me movilizaba, en el centro-norte de Quito’","Giulissa viajó en un bus cuyos pasajeros fueron asaltados la mañana de ayer, miércoles 13 de noviembre del 2019 en el centro-norte de Quito. La mujer de 26 años recuerda que alcanzó a bajarse del vehículo antes de que le arrebataran sus pertenencias."
239,13/11/2019,Asalto a mano armada se registró en los exteriores de un banco en Riobamba,"El asalto a mano armada en los exteriores de un banco, ocurrido en horas de la mañana del miércoles 13 de noviembre del 2019, quedó registrado en las cámaras de seguridad de los locales comerciales aledaños a la entidad financiera."
240,13/11/2019,"Seis buses de la cooperativa Latina, de Quito, han sido asaltados desde septiembre del 2019","Los dirigentes de la cooperativa de transporte Latina están preocupados porque seis unidades han sido asaltadas desde septiembre. La mañana de hoy, miércoles 13 de noviembre del 2019, uno de sus directivos le indicó a este Diario que la última fue atracada a las 21:30 del 29 de octubre pasado."
241,12/11/2019,Testimonio de Jazmín: ‘Me robaron con un cuchillo luego de retirar dinero del cajero’,"Jazmín (nombre protegido), de 41 años, labora como empleada privada y fue víctima de un asalto violento, a las 08:30 del sábado 9 de noviembre del 2019. A esa hora, la mujer acudió a un cajero automático de la avenida 12 de Octubre y Francisco Salazar, en el norte de Quito, para retirar USD 100 y dos hombres la atacaron."
242,08/11/2019,Asaltantes acuchillaron a un joven para quitarle sus pertenencias en el valle de Los Chillos,"Eran las 21:30 cuando Kevin C., de 19 años, recibió puñaladas por parte de tres personas quienes le quitaron sus pertenencias en Amaguaña, parroquia del valle de Los Chillos. El hecho se registró ayer, 7 de noviembre del 2019."
243,06/11/2019,Cámaras de seguridad captaron un asalto en Daule,"La Fiscalía de Guayas revisará el proceso judicial en el asalto a un local de venta de insumos agrícolas en el cantón Daule, en Guayas. La fiscal Miriam Moncayo se abstuvo de acusar a un hombre detenido tras el hecho, en el que participaron otras tres personas, el 23 de septiembre del 2019. El asalto terminó en un cruce de balas entre el propietario del negocio y los asaltantes. En el enfrentamiento Máximo M. resultó herido y fue detenido. El hecho quedó grabado por las cámaras de seguridad del negocio."
244,06/11/2019,Fiscalía analizará la decisión de fiscal que se abstuvo de acusar a detenido en un asalto en Daule,"La Fiscalía de Guayas revisará el proceso judicial en el asalto a un local de venta de insumos agrícolas en el cantón Daule, en Guayas. La fiscal Miriam Moncayo se abstuvo de acusar a un hombre detenido tras el hecho, en el que participaron otras tres personas, el 23 de septiembre del 2019."
245,05/11/2019,Asaltantes habían realizado una llamada falsa para cometer el asalto en la Terminal Terrestre de Santa Elena,"La Policía Nacional informó que las seis personas involucradas en el asalto en la Terminal Terrestre de Santa Elena supuestamente habían realizado una llamada falsa al ECU 911 para despistar y movilizar al patrullero que vigilaba el lugar. Además, los responsables del atraco aparentemente trataron de borrar las evidencias, quemaron los overoles y guantes que usaron para delinquir."
246,05/11/2019,Cámaras de seguridad de Guayaquil captaron agresión e intento de asalto,"Los sospechosos se acercaron a la víctima por la espalda, en las avenidas 9 de Octubre y Pedro Moncayo, en Guayaquil. Uno de los agresores lo toma desde atrás, por el cuello, mientras otros dos le propinan golpes. Después, lo acorralan contra una verja de metal, continúan golpeándolo para presuntamente quitarle sus pertenencias. El hecho ocurrió el pasado domingo 3 de noviembre del 2019, a la 01:24 de la madrugada y fue captado por las cámaras de vigilancia de la Corporación para la Seguridad Ciudadana de Guayaquil."
247,05/11/2019,Cámara registra violento asalto en boleterías de la Terminal Terrestre en Santa Elena,Un grupo de hombres armados destrozaron las ventanillas de tres cooperativas de buses en la Terminal. Los sospechosos simularon ser trabajadores de limpieza y amenazaron a los empleados. Video: Cortesía
248,05/11/2019,"Testimonio de Cristian G., víctima de la inseguridad: ‘Un ladrón me apuntó con un cuchillo para robarme en el bus’","Christian G. (nombre protegido) es un joven de 22 años que estudia en la Universidad Central del Ecuador. La tarde del martes 30 de octubre del 2019, fue víctima de robo en el bus que se movilizaba con dirección a su casa en la parroquia de Píntag. Cuenta que se quedó dormido y al despertar, un desconocido le estaba apuntando con un cuchillo."
249,05/11/2019,Video registra un violento asalto a las boleterías de tres cooperativas de la Terminal Terrestre de Santa Elena,"Seis personas ingresaron a la Terminal Terrestre de Santa Elena, en la Costa del Ecuador, vestidos de supuestos trabajadores de limpieza. Minutos después rompieron los vidrios de las ventanillas para asaltar los locales de tres cooperativas de buses interprovinciales."
250,28/10/2019,El héroe ‘anónimo’ de la operación contra Al Bagdadi: un perro ‘hermoso’,"Un perro ""hermoso y talentoso"" se ha convertido en las últimas horas en el héroe de la operación militar estadounidense contra el líder del Estado Islámico (EI), Abu Bakr Al Bagdadi, después de que se conociera que resultó herido tras la detonación del chaleco bomba del terrorista."
251,02/10/2019,Peatones ayudaron a retener a dos adolescentes sospechosos de asaltar a una mujer en La Mariscal,"Dos adolescentes, de 14 y 16 años, fueron aislados por los policías del circuito La Mariscal, en el centro-norte de Quito. Ocurrió luego de que un grupo de transeúntes los retuviera y golpeara tras el asalto perpetrado contra una mujer de 51 años."
252,29/09/2019,Víctimas identifican a detenidos que asaltaban a peatones en Ambato; Juez dicta sentencia de 3 años de prisión,"El juez de Garantías Penales de Ambato dictaminó una sentencia condenatoria de tres años de prisión para Ángel G. T., Manuel M. G. y Noé T. G. por el delito de robo, tipificado en el inciso primero del artículo 189 del Código Orgánico Integral Penal (COIP)."
253,27/09/2019,Video registró el momento en el que un hombre intentó asaltar a un agente de tránsito en Milagro,"Un agente civil de la Comisión de Tránsito del Ecuador llegó a un restaurante de Milagro el jueves 26 de septiembre del 2019 para desayunar antes de iniciar su jornada. Mientras se alimentaba, un hombre, vestido con un saco gris y casco negro en la cabeza, ingresó al comedor. Sospechoso, comenzó a observar el lugar. Cuando vio el celular del uniformado, rápidamente lo tomó e intentó intimidar al agente. Sin embargo, su ‘astucia’ no fue exitosa. El efectivo rápidamente reaccionó y frustró el robo."
254,27/09/2019,Mujer en su auto fue víctima de intento de robo por modalidad ‘piedrazo’ en el tránsito de Quito,"Momentos de horror vivió Marcela (nombre protegido) a las 19:00 del martes 24 de septiembre del 2019 en la avenida Velasco Ibarra (Oriental), a la altura del barrio Tola Baja, cerca de El Trébol, en el centro-oriente de Quito. Un desconocido rompió el vidrio de su auto para tratar de arrebatarle agresivamente sus pertenencias."
255,26/09/2019,"Video capta a un armado que amenaza a peatón en asalto, pero luego lo abraza al notar que es su amigo",El video de un asalto que el portal web Clarín difundió el jueves 26 de septiembre del 2019 fue uno de los temas más comentados en Internet por lo insólito del caso.
256,25/09/2019,Desconocidos roban el radio de un auto parqueado en estacionamiento de borde de El Condado,"La radio con su pantalla y accesorios personales fueron sustraídos de un vehículo cuyo dueño lo dejó en el estacionamiento de borde El Condado, en el norte de Quito. El hecho se produjo el lunes 23 de septiembre del 2019."
257,24/09/2019,Un profesional de 41 años sufrió un asalto y murió apuñalado en la avenida Amazonas y Gaspar de Villarroel,El escritorio de Freddy Romero se encuentra intacto y tal como lo dejó el viernes 20 de septiembre del 2019 tras salir de su oficina en la Entidad Colaboradora de Proyectos (ECP) del Colegio de Arquitectos de Pichincha. Su computadora y unos papeles están colocados de forma ordenada junto a una silla.
258,22/09/2019,"Cámaras de video registran asalto en un local de La Floresta, centro-norte de Quito","Un asalto a mano armada se registró en una tienda del barrio La Floresta, en el centro-norte de Quito. El hecho se produjo a las 19:25 del miércoles 18 de septiembre del 2019 y todo quedó documentado en una grabación de video."
259,22/09/2019,Cámara de seguridad registró el robo de una tienda en el sector de La Floresta,En las imágenes se observa cómo dos hombres acceden al local con armas de fuego y amedrentan primero al propietario del negocio. También se grabó el ingreso de un cliente y cómo le arrebatan a él su celular.
260,17/09/2019,"El asalto en una boda dejó personas heridas en brazos, piernas, glúteos y estómago",La Fiscalía procesó a seis personas (cinco mayores de edad y un adolescente) por el delito de robo con muerte y abrió dos instrucciones fiscales o investigaciones públicas.
261,17/09/2019,Nueve pescadores fueron asaltados en plena faena en Esmeraldas,"El pánico se apoderó de nueve pescadores la madrugada del sábado 14 de septiembre de 2019, cuando realizaban faenas de pesca a 26 millas náuticas de las costas de Esmeraldas."
262,16/09/2019,La Ecuatoriana sigue conmovida por el asalto durante una boda,"La fiesta estaba por terminar. Eran las 02:30 del domingo. Un taxi se estacionó en el patio cercano a la casa comunal de La Inmaculada, en La Ecuatoriana, un barrio del sur quiteño. Del auto salieron cinco hombres con armas de fuego, golpearon a los invitados que estaban en la puerta y apuntaron al resto para obligarles a entregar sus pertenencias. Luego se escucharon disparos y gritos."
263,16/09/2019,Policía señala que hubo 9 heridos y dos muertos tras balacera en matrimonio de Quito,"La Policía contabilizó nueve heridos y dos muertos tras los hechos violentos que se registraron en una boda en el sur de Quito. El jefe de la Policía Judicial, Carlos Cabrera, señaló que entre ellos se contabilizan a las personas que fueron impactadas con balas."
264,12/09/2019,"Universitarios detenidos por repartirse un bolso que hallaron con USD 49 000, que había sido robado en un asalto","Un estudiante de Enfermería encontró un bolso que contenía en su interior un total de USD 49 750 y 15 cheques. El hecho ocurrió en el centro de Guayaquil, en la Costa del Ecuador, después de que tres armados asaltaran al propietario de la maleta y dejaran el dinero escondido bajo un auto, con el fin de distraer a las autoridades."
265,12/09/2019,Un bus interparroquial fue asaltado la madrugada de este 12 de septiembre de 2019 en Carapungo,"Este jueves 12 de septiembre del 2019 un bus de transporte interparroquial que se dirigía desde la parroquia de El Quinche hacia el terminal La Ofelia, en el norte de Quito, fue asaltado. El hecho se registró a las 05:00 aproximadamente."
266,10/09/2019,"7 provincias, más afectadas por los robos a negocios","Los robos a locales comerciales a escala nacional aumentaron en el primer semestre del 2019. El último informe del Ministerio de Gobierno muestra que en el presente año este delito se ha incrementado en un 5,4%. Pichincha, Guayas, Manabí, El Oro, Azuay, Los Ríos y Santo Domingo de los Tsáchilas son las provincias más afectadas por este delito."
267,04/09/2019,La alcaldesa Cynthia Viteri quiere que se exhiban los rostros de los delincuentes,"La alcaldesa de Guayaquil, Cynthia Viteri, quiere ver letreros que exhiban los rostros de los delincuentes y que la ley se ponga de lado de las víctimas. La Alcaldesa hizo las declaraciones la mañana de este miércoles 4 de septiembre del 2019 en el Salón de la Ciudad."
268,04/09/2019,"La Policía Nacional detuvo a dos hombres que asaltaron un restaurante, en el norte de Quito","Una persecusión policial se registró pasadas las 22:00 del martes 3 de septiembre del 2019 en el norte de Quito. Según los uniformados, el hecho se produjo luego de un asalto con mano armada registrado en un restaurante."
269,02/09/2019,Imágenes del violento asalto de armados a una iglesia católica de Ecuador,"Las cámaras en el interior de la iglesia de Yaguachi registraron los movimientos de los hombres armados que amedrentaron a un cura y religiosas, durante el asalto a la Catedral. La Policía analiza las imágenes para capturar a los agresores. Video: Cortesía"
270,02/09/2019,Videos de seguridad muestran el asalto en la iglesia de Yaguachi,"En cuatro minutos, siete personas intentaron robar la Catedral de San Jacinto de Yaguachi, Guayas. El hecho quedó grabado por las cámaras de seguridad de la iglesia y se difundió rápidamente en redes sociales."
271,02/09/2019,Balacera entre policías y armados por el asalto dentro de un hotel en Guayaquil,Un robo en interior de un hotel terminó con un enfrentamiento entre policías y un grupo de sospechosos la mañana de este lunes 2 de septiembre del 2019.
272,31/08/2019,"Un grupo de hombres armados asaltó la Catedral de Yaguachi, provincia del Guayas","Hombres armados retuvieron a las religiosas y un cura, en la iglesia de Yaguachi durante un asalto perpetrado la noche del viernes 30 de agosto del 2019. La Policía logró capturar a dos de los supuestos implicados, a quienes se les dictó prisión preventiva por su presunta participación en el asalto"
273,31/08/2019,Testimonio de religiosa retenida en el asalto a la Catedral de Yaguachi: ‘Nos taparon la boca y apuntaron con armas’,"La imagen de San Jacinto, patrono de Yaguachi, había recorrido las calles de esta localidad guayasense la noche del viernes 30 de agosto del 2019. Rodeada por fieles, en medio de cánticos, fue trasladada nuevamente a la Basílica Catedral, ubicada en el centro del cantón."
274,31/08/2019,Cámaras de vigilancia son analizadas para identificar a sospechosos del robo a la agencia bancaria de Naranjal,"Los dos implicados en la tentativa de robo y secuestro en la agencia de BanEcuador, ubicada en el cantón Naranjal (Guayas), ya han sido identificados por la Policía y se mantiene su búsqueda. Ángel Zapata, comandante de la zona Guayas, dijo además que no se descarta la participación de otras personas."
275,31/08/2019,Dijeron que buscaban confesarse y asaltaron una iglesia en Yaguachi,"Fingieron querer confesarse y cuando ingresaron a la iglesia sacaron sus armas. Cuatro personas asaltaron la Catedral de San Jacinto en Yaguachi, en Guayas. Ocurrió a las 21:30 del viernes 30 de agosto del 2019."
276,28/08/2019,Un rapero fue herido con un disparo en la pierna durante un extraño asalto,"La Policía Judiciaria (PJ) de Portugal investiga un extraño asalto ocurrido la noche del martes 27 de agosto del 2019 en la residencia veraniega del Algarve del popular rapero inglés Mist, que recibió un disparo en la pierna."
277,27/08/2019,"Tras el asesinato de un adulto mayor, vecinos de La Vicentina organizaron un plantón","Los moradores del barrio La Vicentina se convocaron este martes 27 de agosto del 2019 en el Obelisco ubicado en las calles Melchor de Benavides y Angostura. Decidieron protestar por el asesinato de una persona de 75 años, durante un asalto. El suceso ocurrió el domingo 25 de agosto a tempranas horas mientras la persona de la tercera edad realizaba una caminata junto a su hija."
278,27/08/2019,Vecinos de La Vicentina protestan en el norte de Quito por el asesinato de un adulto mayor,"Los moradores del barrio La Vicentina se convocaron este martes 27 de agosto del 2019 en el Obelisco ubicado en las calles Melchor de Benavides y Angostura. Decidieron protestar por el asesinato de una persona de 75 años, durante un asalto."
279,26/08/2019,Equipo periodístico de Ecuavisa fue víctima de robo en Guayaquil,"La periodista de Ecuavisa Samanta Mora fue víctima de robo junto a su equipo cuando estaban desayunando en una panadería de Urdesa central, norte de Guayaquil, el hecho ocurrió a las 08:00 de este lunes 26 de agosto del 2019."
280,26/08/2019,Adulto mayor murió apuñalado por asaltantes; salió a caminar en La Vicentina,"La Dirección de Delitos Contra la Vida (Dinased) investiga un homicidio ocurrido el domingo 25 de agosto del 2019. Según las primeras versiones, Jaime B., de 78 años, fue apuñalado en las calles Mariano Ortiz y La Condamine, cerca de pista atlética de Los Chasquis, en La Vicentina, en el norte de Quito."
281,23/08/2019,Sospechosos que atemorizaban por asaltos en Guayaquil fueron detenidos,La Policía Nacional informó el 22 de agosto del 2019 que los integrantes de una presunta banda que asaltaba a transeúntes en Guayaquil fue detenida. Los agentes publicaron el video de uno de los atracos que se difundieron en redes sociales.
